record_id,split,country,conference_date,target,label,text,detected_language
seg_00202,train,CH,2021-05-12,subnational level,implicit blame avoidance,"Ich muss ihnen erinnern, dass ab jetzt ist die Impfung in fast sämtliche Kantone bald für die Personen ab 16 eröffnet. Das heisst, es wird sehr rasch für diejenigen, die es wollen eine einen Zugang zur Impfung zu haben für die nächsten Wochen.",de
seg_00203,train,CH,2021-05-12,citizens,explicit blame shifting,"Ja, wenn ein Grossteil nicht mehr rauffrischen machen würde, dann würde sich einfach die Pandemie wieder mal entwickeln, wie jedes Jahr",de
seg_00204,train,CH,2021-05-12,citizens,explicit blame shifting,"ab dem Moment wo die Impfung da ist, wo es ist angeboten die Möglichkeit sich zu verimpfen dann Eigenverantwortung. Die Person, die sich nicht verimpfen lassen will. Dann ma foi, Ich kann auch sich anstecken und vielleicht auch mal einmal krank werden wie alle waren mal auch mit der Grippe vielleicht einmal krank, dann ab dem Moment aber wo die Impfung da ist und stabil und wirklich zur Verfügung steht für diejenigen, die es wollen, einmal mehr, es ist, es lässt nicht mehr einfach Schliessungen oder grosse Einschränkungen zu rechtfertigen",de
seg_00205,train,CH,2021-05-12,citizens,implicit blame avoidance,"wir haben jetzt eine viel langsamere oder viel kleinere Zirkulation des Virus ab dem Moment, wo alle die Impfwilligen oder ziemlich guten Teil der Bevölkerung auch geimpft ist",de
seg_00220,test,CH,2021-06-11,,credit claiming,"Voila, zum Schluss ja, es sieht gut aus, es sieht gut aus, wir sind in der Situation, wo wir auch zuversichtlich die nächsten Wochen mal schauen können",de
seg_00221,train,CH,2021-06-11,,credit claiming,"ich glaube, man kann schon dazu sagen, die Ziellinie ist in Sichtweite.",de
seg_00222,train,CH,2021-06-11,,credit claiming,"Aber wir machen genau das und ja, ich meine, jeder Schritt, was wir jetzt gemacht haben, hat eine ziemlich grosse Lockerung gemacht, wieder mal das nächste Mal mit dieser Eröffnung der Vernehmlassung heute. Und ja, ich meine die Richtung stimmt.",de
seg_00223,test,CH,2021-06-11,,credit claiming,"Vor 10 Tage oder 12 Tage in etwa wir waren am Ende der Moment wo wir die vulnerablen Personen geimpft haben und es war der wirklich grosse Startbeginn, grosser Beginn für den Zugang zur Impfung für alle, das heisst, wenn man hinter uns schaut, wir sind… Ich meine vor 3-4 Wochen wir waren in eine völlig andere Situation und wir müssen das nicht vergessen und aber dann, ich glaube sehr bald werden wir auch diese Diskussion wieder führen können. Es gibt auch gilt auch die Aufhebung des Maskentragen Pflicht an dem Arbeitsplatze, ich glaube, das ist auch eine ziemlich grosse Erleichterung für die Leute die arbeiten",de
seg_00224,train,CH,2021-06-11,,credit claiming,"wir haben ich glaube dazu ein ziemlich grosser Schritt das letzte Mal gemacht und wir gehen davon aus, dass mit 30 im Innenraum und 50 draussen sind wirklich die überwiegende Mehrheit der Situation schon gedeckt",de
seg_00226,train,CH,2021-06-11,subnational level,implicit blame avoidance,"Zweiter Punkt, es braucht immer wieder eine Vernehmlassung und das Ziel ist auch mal eine gewisse Zeit zu lassen zur Vernehmlassung. Ich könnte mich auch allenfalls wirklich vorstellen, dass das Projekt jedoch ein bisschen anders sein am Ende der Vernehmlassung als am Anfang, ganz logisch, weil die Kantone und alle diejenigen, die damit machen werden, werden uns schon mal aufmerksam machen auf Punkte, die vielleicht nicht kongruent sind oder die man noch korrigieren kann.",de
seg_00227,train,CH,2021-06-11,,credit claiming,"Und haben wir jetzt wirklich diese Schritte, diese grosse Schritte jetzt immer grösser, immer wieder gemacht, mit einem gewissen Abstand, um mal zu sehen, was ist die ja Wirkung oder Auswirkung der Schritte, die vorher gekommen ist.",de
seg_00228,train,CH,2021-06-11,,credit claiming,"Ja, es ist ein Thema, in dem wir haben schon die Arbeiten lanciert für eine Übergabe an Covax. Wir sind seit dem Anfang an Covax mit beteiligt. Wir sind seit dem Anfang mit Singapur, übrigens auch als sehr starke Unterstützer für Covax dabei und auch wenn Covax einen ziemlich schweren Stand oder?",de
seg_00229,train,CH,2021-09-08,citizens,implicit blame avoidance,"Ja, wir sind gemeinsam seit 18 Monate in dieser nicht einfachen Situation. Und kann man schon hier sagen, wir haben zusammen sehr viel erlebt und wir haben auch grosse Fortschritte gemacht. Am Anfang, es war schwierig mit den Schliessungen, mit der Restriktionen und die ab und zu auch brutal waren damit der Maske fast überall, damit der Testung dann mit der Impfung, die gekommen ist seit einige Monate und jetzt mit der Möglichkeit ein Zertifikat zu nutzen und ich glaube wir konnten in dieser schwierigen Situation trotz allem viele Erfolge auch sehen und es hat letztendlich zugunsten unserer öffentlichen Gesundheit, unsere Gesellschaft und auch unsere Wirtschaft gelohnt.",de
seg_00230,test,CH,2021-09-08,,credit claiming,"Ja, wir sind gemeinsam seit 18 Monate in dieser nicht einfachen Situation. Und kann man schon hier sagen, wir haben zusammen sehr viel erlebt und wir haben auch grosse Fortschritte gemacht. Am Anfang, es war schwierig mit den Schliessungen, mit der Restriktionen und die ab und zu auch brutal waren damit der Maske fast überall, damit der Testung dann mit der Impfung, die gekommen ist seit einige Monate und jetzt mit der Möglichkeit ein Zertifikat zu nutzen und ich glaube wir konnten in dieser schwierigen Situation trotz allem viele Erfolge auch sehen und es hat letztendlich zugunsten unserer öffentlichen Gesundheit, unsere Gesellschaft und auch unsere Wirtschaft gelohnt.",de
seg_00251,train,CH,2021-09-08,citizens,explicit blame shifting,"das Zertifikat für genesene, Geimpfte und Getestete ist ein gutes Mittel, der uns wirklich in den nächsten Zeiten erlaubt, einigermassen eine gute Situation zu haben, Es reduziert das Übertragungsrisiko, weil dann nur noch Personen zusammentreffen, die nicht ansteckend sind oder ein geringes Risiko aufweisen ansteckend zu sein",de
seg_00252,train,CH,2021-09-08,citizens,explicit blame shifting,"es schützt auch Freiheiten, weil die Alternative, haben wir es schon mal erlebt, leider die Alternative ist die Schliessung, wenn es nicht gut geht und da sollen wir wirklich alles tun, um das zu verhindern, weil dann die negativen Wirkungen, die sind viel brutaler als was wir mal vielleicht sogar aushalten können.",de
seg_00253,train,CH,2021-09-08,,credit claiming,"Ich glaube, haben wir mit der Impfung eine sehr, ein gutes Mittel. Es ist kein Wundermittel, aber immer wieder gesagt, aber ein sehr gutes Mittel, um uns zu schützen, das ist eine gute Sache",de
seg_00254,train,CH,2021-09-08,citizens,explicit blame shifting,"Ich glaube, haben wir mit der Impfung eine sehr, ein gutes Mittel. Es ist kein Wundermittel, aber immer wieder gesagt, aber ein sehr gutes Mittel, um uns zu schützen, das ist eine gute Sache und es geht bei uns im Moment zu langsam. Wir müssen da wirklich noch schneller und besser arbeiten können, auch weil wir sind jetzt Mitte September und wir haben es in der Hand. Wir haben es in der Hand. Wir wissen ganz genau, dass, falls es weiter so geht wie wir heute, könnten wir mal Oktober, November Probleme vielleicht nicht mehr verhindern können",de
seg_00255,test,CH,2021-09-08,citizens,explicit blame shifting,"falls wir es aber jetzt noch schaffen ein Sprung oder ein guter Fortschritt mit der Impfung zu tun, dann aber haben wir viel besseren, viel besseren Perspektiven. Es braucht aber dafür, dass alle wirklich klar mitmachen. Wir haben es wirklich in der Hand, um es zu korrigieren, um es wirklich, um uns wirklich eine bessere Situation, zu organisieren, zu schaffen als Land wirklich gemeinsam in der nächsten Zeit und wenn ab jetzt, es wäre möglich so schnell und so gut zu verimpfen, wie es im Juni der Fall war.",de
seg_00256,train,CH,2021-09-08,citizens,explicit blame shifting,"Dann haben wir fast alle, die noch nicht geimpft sind, die würden damit geimpft, ein erstes Mal dann ein zweiter Peak und dann haben wir eine völlig andere Situation. Ich meine als Gesellschaft vor Weihnachten und vor die kälteren Monate des Jahres, wir haben es in der Hand.",de
seg_00264,train,CH,2021-09-08,citizens,explicit blame shifting,"da wir wissen, dass mehr als 90%, wenn wir 90% sagen, es ist noch sehr konservativ, es ist klar mehr als 90% der Leute, die auf die Intensivstation sind, das ist das Hauptproblem, das wir im Moment haben, sind sie nicht geimpft",de
seg_00265,train,CH,2021-09-08,citizens,explicit blame shifting,"Das heisst, mit der Weiterführung der der Impfung, es wird wirklich uns helfen eine viel bessere Situation zu haben und allenfalls vielleicht auch früher als gedacht, diese Massnahme jetzt Zertifikat aufzuheben.",de
seg_00273,test,CH,2021-09-08,,credit claiming,"weil ich meine die Impfung und die Genesung innerhalb von einigen Monaten, die schützt gut",de
seg_00274,test,CH,2021-09-08,,credit claiming,"Es ist klar der Vorteil, das sind die Massnahmen wirklich aufgehoben",de
seg_00275,train,CH,2021-09-08,citizens,explicit blame shifting,"Dann aber Ungeimpften werden sich vor allem unter Ungeimpften anstecken, mit einer gewissen kleinen Beteiligung von Geimpften oder Genesenen, wo es einfach vielleicht die Möglichkeit trotzdem gibt, dass man sich ansteckt, und das ist das Hauptproblem,",de
seg_00276,train,CH,2021-09-08,citizens,explicit blame shifting,"das ist jetzt wirklich eine Pandemie, die läuft vor allem unter Ungeimpften und die auch andere betrifft, weil es zirkuliert im Moment sehr stark.",de
seg_00277,train,CH,2021-09-08,subnational level,implicit blame avoidance,"ich würde einfach nichts sagen zu die Möglichkeit, die die Kantone haben, einfach Veranstaltungen zu bewilligen oder gerade nicht zu bewilligen,",de
seg_00278,train,CH,2021-09-08,,credit claiming,"Aber ich glaube der 3G System, das wir haben, ist auch ein System, der gut funktionieren kann.",de
seg_00279,train,CH,2021-09-08,citizens,explicit blame shifting,"Klar aber, dass je höher der Anteil der Getesteten ist, desto auch riskanter ist es, wenn plötzlich eine Person ansteckend wäre, in der Gruppe aber gerade generell mit 3G, wir müssen auch mit diesem Risiko auch leben können.",de
seg_00283,train,CH,2021-09-08,subnational level,explicit blame shifting,Vielleicht kann er dazu Herr Engelberger etwas sagen.,de
seg_00288,train,CH,2021-09-08,,credit claiming,"ich werde aber noch etwas sagen über die Benutzung des Zertifikats. Man hat den Eindruck, dass es überall kompliziert sei, überhaupt nicht, ist sehr einfach",de
seg_00289,train,CH,2021-09-08,,credit claiming,Wir haben in die Altersheime eine sehr hohe Durchimpfungsrate für Bewohnerinnen und Bewohner das wissen wir,de
seg_00290,train,CH,2021-09-08,subnational level,explicit blame shifting,"zweitens, ich meine, es ist wie bei anderen Einrichtungen oder Institutionen wirklich eine Pflicht der Kantone, das vorzusehen.",de
seg_00292,train,CH,2021-09-08,citizens,implicit blame avoidance,wo dieses Instrument schon mehr als 5 oder 6 Millionen Mal produziert worden ist.,de
seg_00293,test,CH,2021-09-08,,credit claiming,"die Entwicklung des Zertifikats ist wirklich eine Erfolgsgeschichte. Ich meine, wir waren in der Lage, das sehr rasch mit der notwendigen Stabilität, Qualität zu bringen.",de
seg_00302,train,CH,2021-11-03,citizens,explicit blame shifting,"es lohnt sich, weil jede Impfung zählt je mehr Menschen geimpft sind desto mehr können wir die Intensivstationen in der Infektionswellen entlasten und nur diese eindrückliche Zahl mit 150 Impfungen kann eine Hospitalisierung auf der Intensivstation vermieden werden.",de
seg_00303,train,CH,2021-11-03,,credit claiming,"diese Impfwoche ist ein sehr gutes Angebot an alle, sich mit der Impfung auseinanderzusetzen",de
seg_00306,train,CH,2021-11-03,subnational level,implicit blame avoidance,"wir sind daher mit der Kantone da sehr stark, wie sagt man das, engagiert, um das noch wirklich noch zu tun im November",de
seg_00307,test,CH,2021-11-03,citizens,explicit blame shifting,"es ist jetzt wirklich mit dieser Impfoffensive ein Art Last Call für diejenigen, die bereit sind, die sich damit auch befassen und die bereit sind sich impfen zu lassen",de
seg_00308,train,CH,2021-11-03,citizens,explicit blame shifting,"Aber für Leute, die nicht genesen sind und keine Antikörper haben, ja das nicht beweisen können mit Serologie, dann die Impfung, die bleibt eine sehr gute Lösung und es gibt noch sehr viele Leute die in dieser Situation sind",de
seg_00309,train,CH,2021-11-03,,credit claiming,Wie waren immer sehr verhältnismässig in dieser Krise. Ich kann das doch nur einmal betonen.,de
seg_00310,train,CH,2021-11-03,subnational level,implicit blame avoidance,"Es bleibt so und jetzt wirklich mit dieser Impfoffensive, mit der Kantone, mit allen Beteiligten, wir versuchen noch wirklich einen Schritt vorwärts zu machen. Das gesagt, die Kantone, der Bund, wir haben gerade gemeinsam die Lösung gebracht",de
seg_00311,train,CH,2021-11-03,citizens,explicit blame shifting,"aber die Situation liegt auf dem Tisch, die ist da. Es braucht nur einfach mehr Leute die davon profitieren und Gebrauch machen",de
seg_00312,train,CH,2021-11-03,citizens,explicit blame shifting,Jede zusätzliche Impfung hilft uns ausser der Krise.,de
seg_00313,train,CH,2021-11-03,citizens,explicit blame shifting,"jede zusätzliche Impfung hilft uns und bitte hilft uns in diese Richtung zu arbeiten, gemeinsam aus der Krise gilt für alle, wir werden das gemeinsam tun oder es nicht tun",de
seg_00314,train,CH,2021-11-03,,credit claiming,"das Engagement des Bundes ist da, der Kantone ist da, und ich glaube, das ist ein sehr gutes Signal.",de
seg_00315,test,CH,2021-11-03,subnational level,implicit blame avoidance,der Kantone ist da,de
seg_00326,train,CH,2021-11-30,subnational level,implicit blame avoidance,"Es ist eine vorsorgliche Konsultation, also sagen kann werden wir mal sehen wie die Aktionen sind und wir versuchen da mit bestehenden Basismassnahmen, die einfach zu verstärken mit Massnahmen, die wir schon kennen.",de
seg_00327,train,CH,2021-11-30,,credit claiming,"das Ziel des Bundesrats war immer in der Situation mit der Realität, mit der Realität der Pandemie zu arbeiten, zu schauen, was passiert, was komm",de
seg_00328,train,CH,2021-11-30,,credit claiming,"Wir haben immer den Weg gesucht, dass uns angezeigt scheint um die Menschen zu schützen, Leid zu verhindern und auch gleichzeitig das gesellschaftliche und wirtschaftliche Leben möglichst wenig einzuschränken.",de
seg_00332,train,CH,2021-11-30,subnational level,implicit blame avoidance,Die Kantone könnten das.,de
seg_00333,train,CH,2021-11-30,,credit claiming,bei uns ist wirklich die Impfung ein freiwilliger Akt. Es ist auch so gewollt und fixiert.,de
seg_00334,train,CH,2021-11-30,citizens,explicit blame shifting,". Daher für diejenigen, die sich nicht impfen lassen wollen, die werden so oder so in Kontakt mit diesem Virus kommen, auch noch vielleicht schneller als wir denken, weil die Variante ist immer ansteckender,",de
