record_id,split,country,conference_date,target,label,text,detected_language
seg_00096,train,CH,2021-02-17,,credit claiming,"C'est une mesure très dure mais très efficace pour contrôler ou pour mieux maîtriser l'évolution de l'évolution de la pandémie. Ça, c'est le premier élément et le 2e élément, je crois qu’on s'est toujours adressé à la population de manière aussi transparente que possible. Aussi avec nos doutes, avec ce qu’on ne savait pas, on a toujours été clair et là aujourd'hui, on est très clair aussi",fr
seg_00097,test,CH,2021-02-17,citizens,shifting responsibility,"on veut faire ces pas, on prend un certain risque mais ça ne fonctionnera que si vraiment on est par ailleurs extrêmement strict avec le suivi de ces règles : la distance, le masque, se laver les mains, désinfecter les mains aussi souvent qu'on peut le faire pour éviter les transmissions du virus",fr
seg_00098,test,CH,2021-02-17,citizens,praising,"moi je crois que c'est assez bien respecté. Je dois vous dire, on n'a pas eu d'explosion sur les fêtes de Noël alors qu'on craignait et ça s'est passé dans d'autres pays.",fr
seg_00099,train,CH,2021-02-17,citizens,praising,Au contraire je trouve au contraire qu'on a une population qui dans le fond est très très disciplinée par rapport à tout ça.,fr
seg_00100,train,CH,2021-02-17,citizens,shifting responsibility,Et ce sera d'autant plus important durant les semaines qui arrivent.,fr
seg_00101,train,CH,2021-02-24,subnational level,explaining/sharing responsibility,il y a une consultation qui a eu lieu auprès des cantons et nous avons à la fin de cette consultation ce matin fait un bilan global de la situation bien sûr sur les propositions à la consultation,fr
seg_00102,test,CH,2021-02-24,,credit claiming,"La mortalité est également en baisse et la campagne de vaccination se déroule donc les perspectives sont bonnes, on va vers le mieux vraiment avec cette évolution",fr
seg_00103,train,CH,2021-02-24,,credit claiming,"Ja, noch vielleicht auf Deutsch kurz, um zu sagen, dass die Situation ist jetzt... Es hat sich verbessert.",de
seg_00104,test,CH,2021-02-24,,credit claiming,wir haben auch gesagt mit dem Bundesrat und wir bestätigen das heute: Wir haben eine Strategie die Risikobasiert ist.,de
seg_00105,train,CH,2021-02-24,,credit claiming,"Und wir haben nach der Vernehmlassung gewisse Anliegen, die man sehr viel gehört hat in den letzten Tagen gehört, nicht alle, aber ein Teil davon ist berücksichtigt worden durch den Bundesrat, heute zum Beispiel Zeitpunkt der nächsten Öffnungsschrittes früher als mal gedach vorher, auch eine Erleichterung für junge Erwachsene bis 20 Jahre alt, für Sport und Kultur und auch bei den Menschenansammlungen im Freien",de
seg_00106,test,CH,2021-02-24,,credit claiming,"weil parallel dazu ja funktioniert auch, oder entwickelt sich auch die Impfkampagne, es gibt uns guten Perspektiven für die nächsten Wochen und Monate.",de
seg_00107,train,CH,2021-02-24,subnational level,blaming,"es ist einmal klar, wenn der Bundesrat heute gesagt hat, mit dieser Strategie, die wir gut erklären können, dass die Terrassen draussen, die sind nicht offen im Moment, mit dem Bundesrecht sie müssen auch nicht offen sein",de
seg_00108,train,CH,2021-02-24,subnational level,explaining/sharing responsibility,"Ich glaube die Konsultation sind wirklich da, um alle Meinungen zu holen und dann in der Entscheidungsprozesses des Bundesrats zu integrieren. Und das ist wirklich sehr ernsthaft gemacht worden, diese Integration, und wir haben dazu wie der Bundespräsident, das es gesagt hat, in ziemlich vielen Punkte wirklich das entwickelt",de
seg_00109,train,CH,2021-02-24,,credit claiming,"das Entgegenkommen hat nicht die privaten Veranstaltungen im Freien betroffen, aber Sport und Kultur, es war noch vor einer Woche auf 5 fixiert und haben wir auf 15 erweitert heute Morgen im Bundesrat.",de
seg_00110,train,CH,2021-02-24,,credit claiming,"die Impfkampagne die sich entwickelt, das ist auch ein Game Changer, ist ja noch nicht so weit, aber es entwickelt sich gut",de
seg_00111,test,CH,2021-02-24,subnational level,blaming,"es ist auch klar, ich meine, wir versuchen eine Pandemie zu bewältigen, und wenn wir etwas fixieren, bewusst mit dem Gesamtbundesrat, dann es muss gelten, und wir erwarten schon, dass es umgesetzt, dass es umgesetzt wird. Es gab vielleicht in der Vergangenheit Unterschiede, bringt Interpretationen, so dass ich jetzt mal geklärt und wir erwarten jetzt, dass es umgesetzt wird.",de
seg_00112,train,CH,2021-02-24,subnational level,explaining/sharing responsibility,"aber wir haben auch mal gesehen, dass es gab eine Vernehmlassung, es war auch ein Punkt wo wir gesehen haben okay vielleicht können wir das ein bisschen antizipieren",de
seg_00113,train,CH,2021-02-24,,credit claiming,"Jetzt klar wir pushen die Testen soweit wir es können, haben wir die Kriterien gelockert, die Kosten übernommen.",de
seg_00114,train,CH,2021-02-24,subnational level,blaming,"ich muss auch noch verweisen, dass letztes Jahr es gab ab und zu Momente, wo es gab grosse Differenzen zwischen Kantone und es hat nur zu Wirrwarr, Wettbewerbsverzerrungen und Aufregung geführt",de
seg_00115,train,CH,2021-02-24,subnational level,explaining/sharing responsibility,"ich muss auch noch verweisen, dass letztes Jahr es gab ab und zu Momente, wo es gab grosse Differenzen zwischen Kantone und es hat nur zu Wirrwarr, Wettbewerbsverzerrungen und Aufregung geführt, das ist auch noch ein Punkt und mit dieser kleine oder eher kleinere Differenzen, die es jetzt heute gibt zwischen Kanton, es scheint uns im Moment nicht im Vordergrund zu stehen.",de
seg_00116,train,CH,2021-02-24,,credit claiming,"Donc si ça fonctionne comme ça, on aura, je crois, réussi à sortir de cette situation dans de bonnes conditions.",fr
seg_00117,train,CH,2021-02-24,,credit claiming,"Et ça, je crois que c'est un pas important ou des pas importants qu'on a fait. On a essayé dans la mesure du possible de protéger un tout petit peu la situation des jeunes qui sont, qui souffrent quand même fortement de cette situation avec la durée maintenant que tout cela a pris.",fr
seg_00118,train,CH,2021-02-24,,credit claiming,"mais il ne faut pas oublier une chose, on va vers le mieux, on va vers le mieux, les perspectives s'améliorent.",fr
seg_00119,train,CH,2021-02-24,,credit claiming,"avec la vaccination aussi qui se développe, on va vers le mieux",fr
seg_00120,train,CH,2021-02-24,subnational level,explaining/sharing responsibility,"wir mussten merken damals, dass nur schon die Verteilung der Kompetenzen zwischen Bund und Kanton war überhaupt nicht geklärt.",de
seg_00121,test,CH,2021-02-24,subnational level,explaining/sharing responsibility,"in föderalistischen Strukturen, ich glaube, wir haben schon eine ziemlich präzise Idee, wie es funktioniert mit Umsetzung von Recht, was es bedeutet, wenn es gibt eine Bundesverordnung in diesem Bereich. Und wie vorher gesagt, ich glaube, es gab bis jetzt einige Interpretationsprobleme und Interpretationsunterschiede. Der Bundesrat hat das heute mal geklärt für heute und es wäre für mich wirklich ziemlich neu, dass man bewusst einfach nicht sich an diese Rechtsgrundlagen hält. Ich glaube, es wird gehen. Ich glaube keine Sekunde, dass die Kantone einfach nur da sagen, wir wollen einfach kein Bundesrecht mehr respektieren, es ist nicht so, ich glaube nicht.",de
seg_00122,train,CH,2021-02-24,subnational level,explaining/sharing responsibility,"Ich gehe davon aus, noch einmal, dass es wird respektiert, die werden schliessen. Es ist nicht so, dass es gibt Interventionsmitteln zwischen Bund und Kantonen. Es gibt keine Interventionsmittel, weil seit sehr lange wir haben uns immer auch so verstanden, sind in Kontakt und auch wenn nicht alle wirklich einen Entscheid akzeptieren, es wird doch trotzdem respektiert und umgesetzt und es wäre mir völlig neu, wenn das nicht mehr funktionieren sollte, ab dem Moment, wo es gab, dort wo es gab Interpretationsfragen ab dem Moment wo es geklärt worden is",de
seg_00123,train,CH,2021-02-24,,credit claiming,"Und wenn ich die ersten Teil der Frage verstanden, es geht um die Covid App oder? Die nicht funktionieren sollte, meiner Meinung nach sie funktioniert. Ich muss Ihnen sagen, ich bin auch selber einmal da getroffen worden. Ich habe eine Meldung mal bekommen und wir müssen dann mal schauen, was es bedeutet. Ich meine es soweit ich es weiss, es funktioniert.",de
seg_00124,train,CH,2021-02-24,citizens,shifting responsibility,"das es ist einfach nicht so, dass Alle aber die covid App heruntergeladen und klar auch dass dann ist es freiwillig bei den Menschen die einen Code bekommen das einzugeben oder nicht",de
seg_00125,train,CH,2021-03-12,citizens,shifting responsibility,"Ce que nous voyons, c'est que la situation épidémiologique actuelle n'est malheureusement pas celle que nous souhaitions. Nous avons aujourd'hui des cas qui stagnent depuis quelques jours ou semaines, voire même qui augmentent maintenant, si on regarde du 9 au 11 mars, les nouvelles infections par jour étaient 20% plus élevées que la semaine précédente. C'est un jour de comparaison qui ui est valable et nous voyons dans ce cadre-là également que 3 valeurs cibles sur 4 sont déjà dépassées, notamment l'incidence à 14 jours qui est supérieure aujourd'hui à celle du premier mars. Le taux de positivité qui a augmenté le taux de reproduction qui est supérieur à un.",fr
seg_00126,test,CH,2021-03-12,citizens,shifting responsibility,"Cette vague sera plus forte si on multiplie les contacts suite aux ouvertures, elle sera moins forte si on est extrêmement prudent aussi dans les comportements individuels et là rappelle quelque chose que je dis depuis que nous disons avec le Conseil fédéral depuis longtemps, mais je vais répéter chaque mot 2 fois, parce que c'est important : distance, distance, masque, masque, hygiène des mains, hygiène des mains.",fr
seg_00127,test,CH,2021-03-12,,credit claiming,"Cela dit, parce que nous avons aussi une évolution de la stratégie depuis le début de l'année, il nous paraît possible aujourd'hui, avec ces mises en garde, en étant très attentif, de pouvoir envisager des ouvertures malgré cette situation très instable",fr
seg_00128,train,CH,2021-03-12,citizens,explaining/sharing responsibility,"il nous paraît possible aujourd'hui, avec ces mises en garde, en étant très attentif, de pouvoir envisager des ouvertures malgré cette situation très instable, pour autant qu'on soit extrêmement attentif dans nos comportements individuels et collectifs,",fr
seg_00129,test,CH,2021-03-12,subnational level,explaining/sharing responsibility,"ouvrir une consultation auprès des cantons sur la 2e étape d'assouplissement. Le Conseil fédéral, et c’est connu déjà depuis longtemps, rediscutera de cette situation le 19 mars pour prendre une décision définitive tenant compte de la situation épidémiologique, bien sûr de la consultation, en rappelant qu’il n’y a pas d'automatisme.",fr
seg_00130,train,CH,2021-03-12,subnational level,explaining/sharing responsibility,C'est une discussion qu'on mène avec les cantons avant de prendre une décision en fin de semaine prochaine,fr
seg_00131,train,CH,2021-03-12,citizens,shifting responsibility,"Et ce que nous souhaiterions dire à ce stade, c'est que quand on parle de responsabilité individuelle, que même si les activités sont ouvertes, on doit faire attention à ses contacts, un des éléments qui peut beaucoup nous aider pour l'ensemble de la société, c'est de déplacer à l'extérieur tout ce qui peut être déplacé à l'extérieur",fr
seg_00132,train,CH,2021-03-12,citizens,explaining/sharing responsibility,"tout ça, ce sont des adaptations de comportement dans la situation actuelle qui peuvent aussi aider à maîtriser la situation",fr
seg_00133,train,CH,2021-03-12,,credit claiming,"mais à partir du 15 mars donc dès lundi, tous les tests de personnes qui ont des symptômes seront pris en charge",fr
seg_00134,train,CH,2021-03-12,citizens,shifting responsibility,"wir können diese Entwicklung sehr stark beeinflussen, wir können diese Entwicklung sehr stark beeinflussen",de
seg_00135,train,CH,2021-03-12,citizens,shifting responsibility,"das heisst, es ist auch sehr stark abhängig, wie wir uns verhalten in dieser Entwicklung auch auf persönliche Ebene",de
seg_00136,test,CH,2021-03-12,subnational level,explaining/sharing responsibility,"Das heisst, trotz dieser fragile Situation, wir eröffnen eine Vernehmlassung mit einer nächste Öffnungsschritt. Werden wir nächsten Freitag wieder mal mit dem Bundesrat darüber diskutieren können.",de
